,tiempo,eeg
198,1.1205275058746338,3007.0761192518366
199,1.1205391883850098,3152.261113754521
200,1.1205503940582275,3482.649659683477
201,1.1205620765686035,4480.353926645268
202,1.1205744743347168,3093.586301574225
203,1.1680152416229248,3005.866145147953
204,1.1680271625518799,3376.8931378637753
205,1.1680383682250977,4493.341779470342
206,1.1680614948272705,3042.9819578255665
207,1.1680727005004883,3448.1683696269574
208,1.1680846214294434,4428.259467574226
209,1.1680960655212402,3785.2207180004916
210,1.1681315898895264,2963.421677962284
211,1.1681432723999023,3388.9988412464663
212,1.1681547164916992,4174.427126995124
213,1.219153642654419,4044.6141708148243
214,1.2191712856292725,2885.697220847662
215,1.219188928604126,3315.762614809453
216,1.219235897064209,3925.90556113184
217,1.2192480564117432,4314.694737918708
218,1.2192630767822266,2940.5752177766153
219,1.2192747592926025,3328.559732241094
220,1.2193152904510498,3805.653189989749
221,1.2193260192871094,4590.556954776617
222,1.2193365097045898,3119.5322031372125
223,1.2193467617034912,3318.8382144596
224,1.2506027221679688,3673.8494392793036
225,1.2506144046783447,4652.206038705572
226,1.2506248950958252,3229.2405120990043
227,1.2506353855133057,3125.409221170048
228,1.2506458759307861,3434.131478492436
229,1.2506563663482666,4468.069409601689
230,1.250666856765747,3317.324256388554
231,1.2506771087646484,2882.287834924078
232,1.250687837600708,3239.4329067437793
233,1.2506980895996094,4216.305350350347
234,1.250708818435669,3531.1738002793027
235,1.2507193088531494,2760.521506956913
236,1.3019287586212158,3198.681210918705
237,1.3019654750823975,4056.386088776617
238,1.3019828796386719,3921.4530937055715
239,1.3020002841949463,2823.8156783831837
240,1.3020172119140625,3283.355568989751
241,1.3020331859588623,3922.257756738407
242,1.302049160003662,4253.909921093633
243,1.302065134048462,2869.2999830936315
244,1.3020803928375244,3244.9761380936325
245,1.3020920753479004,3709.7016331646773
246,1.3021035194396973,4447.1660608805
247,1.302117109298706,2956.942653060796
248,1.351806640625,3171.006773918707
249,1.3518364429473877,3532.1393960607966
250,1.3518552780151367,4512.451028525273
251,1.3518667221069336,3070.3881731700494
252,1.3519763946533203,3023.3541484924353
253,1.3519883155822754,3367.6603784924373
254,1.3520004749298096,4436.747168563481
255,1.3520712852478027,3288.4100425634824
256,1.3520829677581787,2921.0666175634797
257,1.352095127105713,3293.7685004213927
258,1.3521068096160889,4304.037427492436
259,1.4019172191619873,3598.3482352793035
260,1.4019362926483154,2882.0374956016894
261,1.401949167251587,3338.0130286269596
262,1.4019622802734375,4201.982354626958
263,1.4019744396209717,3987.727498530643
264,1.4019863605499268,2907.870149137212
265,1.4019982814788818,3345.8093164213897
266,1.4020094871520996,3973.672722776617
267,1.4020211696624756,4219.011401705571
268,1.4020648002624512,2827.5886529569143
269,1.4020755290985107,3170.0471393503467
270,1.4020864963531494,3589.961862246466
271,1.4367437362670898,4221.771096497807
272,1.436760663986206,2700.291012962287
273,1.4367790222167969,2894.631957678106
274,1.4367907047271729,3245.905970962285
275,1.4368329048156738,4215.333795104376
276,1.4368431568145752,2806.274032355719
277,1.4368538856506348,2805.385922568854
278,1.4368643760681152,3175.292347853032
279,1.4368748664855957,4274.0920537819875
280,1.436885118484497,3122.113084459601
281,1.4368956089019775,2801.064585956916
282,1.4843103885650635,3185.013865918707
283,1.4843285083770752,4204.3963429515425
284,1.4843401908874512,3425.9954444870637
285,1.4843521118164062,2722.5235456673618
286,1.484363317489624,3141.210411918706
287,1.484374761581421,3997.192715776615
288,1.4843895435333252,3713.9752862410933
289,1.4844024181365967,2666.5965070990023
290,1.4844143390655518,3101.150130492435
291,1.4844260215759277,3750.483130814824
292,1.4844372272491455,3952.5130738148255
293,1.5329632759094238,2616.749143279303
294,1.5329928398132324,2991.084193814826
295,1.5330042839050293,3470.7227699569157
296,1.5330488681793213,4116.723870634527
297,1.5330595970153809,2649.603222634527
298,1.5330803394317627,3261.5104665634826
299,1.5331220626831055,4166.6844838148245
300,1.5331358909606934,2705.5362266269585
301,1.5331494808197021,2683.9235774542285
302,1.5331604480743408,2991.0484311700493
303,1.5794668197631836,4018.4656186269567
304,1.5794868469238281,2793.4888358148237
305,1.5794994831085205,2474.693392995123
306,1.5795111656188965,2815.83461717542
307,1.5795228481292725,3800.014590426763
308,1.5795345306396484,2961.597776213628
309,1.5795462131500244,2291.671370536016
310,1.5795578956604004,2696.2498186070625
311,1.5795695781707764,3563.5093201754207
312,1.5795814990997314,3243.4979436269605
313,1.5795927047729492,2260.1524343831843
314,1.5796077251434326,2713.505362596319
315,1.6280648708343506,3441.5284149897525
316,1.6280932426452637,3676.5376081318427
317,1.6281111240386963,2430.5859562739315
318,1.6281232833862305,2868.191337164677
319,1.6281347274780273,3406.743144273929
320,1.6281464099884033,4032.4250213503474
321,1.6281614303588867,2598.7425796016905
322,1.6281743049621582,2866.2899484595982
323,1.628185749053955,3256.3606256269595
324,1.6281981468200684,4151.652192743779
325,1.6282095909118652,2696.416710924077
326,1.628225564956665,2704.0639872793
327,1.674191951751709,3006.593322525274
328,1.674222469329834,3997.031783667364
329,1.6742348670959473,2728.1502239187066
330,1.6742465496063232,2433.6138717766153
331,1.6742584705352783,2770.0105663503455
332,1.6742815971374512,2932.2246064978062
333,1.674293041229248,2308.450078388556
334,1.674307107925415,2722.1003522793
335,1.6743183135986328,3638.193939956913
336,1.6743340492248535,3285.310605626957
337,1.723123550415039,2339.217995563482
338,1.7231404781341553,2789.584731563482
339,1.7231547832489014,3508.428667956916
340,1.7231683731079102,3656.874036421392
341,1.7231802940368652,2395.7172385634804
342,1.723196029663086,2793.417314626957
343,1.723240852355957,3351.50751974378
344,1.723252296447754,3942.839240459598
345,1.7232637405395508,2517.2868720333317
346,1.7232756614685059,2812.1391294267632
347,1.7232871055603027,3201.4766691043733
348,1.7232983112335205,4074.941014601689
349,1.7479803562164307,2604.2083255634825
350,1.7480273246765137,2648.4647743121386
351,1.748047113418579,2972.684239847662
352,1.7480669021606445,3993.0501931318395
353,1.7480859756469727,2703.0447472028864
354,1.7481048107147217,2453.5695066673616
355,1.7481236457824707,2798.5731118476615
356,1.7481422424316406,3820.798729847662
357,1.7481613159179688,2903.6084172410956
358,1.7481803894042969,2310.1011266345267
359,1.7481987476348877,2714.1073746269576
360,1.8005719184875488,3282.282685383183
361,1.8005883693695068,2383.182381596318
362,1.8006043434143066,2857.8737725963183
363,1.8006212711334229,3600.6310936673617
364,1.800640344619751,3687.8744120607953
365,1.800657033920288,2451.3939377766183
366,1.8006765842437744,2872.917985454227
367,1.8006935119628906,3445.343112667364
368,1.8007292747497559,2610.3476039897505
369,1.8504483699798584,2943.20378259632
370,1.8504765033721924,3364.3463608804996
371,1.8504884243011475,4208.705757951542
372,1.8505115509033203,2790.872191951541
373,1.8505232334136963,3079.0904513778114
374,1.8505349159240723,4013.214444410649
375,1.8505463600158691,2653.3046714816956
376,1.8505580425262451,2399.031257159306
377,1.850569486618042,2697.5074763013945
378,1.850581169128418,3700.1708496948304
379,1.89815354347229,2733.8007443013958
380,1.8981728553771973,2175.0906464816944
381,1.8981842994689941,2556.411360875125
382,1.8981995582580566,3477.005099907965
383,1.8982141017913818,3003.0349244052777
384,1.8982267379760742,2122.280931153935
385,1.8982720375061035,2574.0841382960243
386,1.8982834815979004,3346.0238928315484
387,1.8982975482940674,3417.7044346269613
388,1.8983092308044434,2268.7176225145304
389,1.8983206748962402,2728.323077017216
390,1.898332118988037,3339.360093875126
391,1.9444177150726318,3874.049519481694
392,1.9444401264190674,2520.499562050052
393,1.9444580078125,2869.168853334235
394,1.9444708824157715,3313.4797564052787
395,1.9444823265075684,4145.143365192143
396,1.9444942474365234,2705.458735869757
397,1.9445056915283203,2812.0676032249794
398,1.9445171356201172,3133.3485593670703
399,1.944528341293335,4085.812901580204
400,1.9445531368255615,2542.195653296025
401,1.9445652961730957,2855.0902361921435
402,1.9942378997802734,3836.5164750172153
403,1.9942643642425537,2819.637393733039
404,1.994283676147461,2280.1497926619923
405,1.9942986965179443,2622.22680984229
406,1.9943108558654785,3507.3200223778113
407,1.994323492050171,2941.439487626958
408,1.994335412979126,2070.28183912647
409,1.9943480491638184,2473.1198308040803
410,1.9943718910217285,3217.8321829897504
411,1.9943830966949463,2080.861662776617
412,2.0,2895.5021856345265
413,2.043151617050171,2504.1917318476626
414,2.0431716442108154,3113.518093989751
415,2.0431911945343018,3592.7334775963172
416,2.043210506439209,2260.891532131842
417,2.043233633041382,2628.664111454229
418,2.043252944946289,3110.5676645634812
419,2.0432724952697754,3938.362931634525
420,2.0432920455932617,2529.9826619187043
421,2.04331111907959,2677.4803156673624
422,2.043332099914551,3045.1098435581116
423,2.043351650238037,4061.7743488422893
424,2.0433740615844727,2762.357329913335
425,2.067917823791504,2664.349412519903
426,2.067986249923706,3050.9808986269563
427,2.0680058002471924,4127.673243410649
428,2.0680251121520996,3135.261868339603
429,2.068098306655884,2679.5009124816934
430,2.06811785697937,3060.4163158369192
431,2.068136692047119,3956.965541230351
432,2.0681581497192383,3315.774532626958
433,2.0681772232055664,2457.741831913336
434,2.0681962966918945,2814.3802639843816
435,2.0682156085968018,3510.1810450225894
436,2.1144180297851562,3341.428374383184
437,2.1144356727600098,2160.6722866269556
438,2.1144521236419678,2522.1684920990047
439,2.114468812942505,3085.2356904542285
440,2.114485502243042,3444.8364725252723
441,2.114497661590576,2089.7725572028867
442,2.1145102977752686,2415.523861880498
443,2.1145222187042236,2888.9397132739286
444,2.1145339012145996,3712.9262441318424
445,2.1145453453063965,2350.69188998975
446,2.1145570278167725,2579.508160738409
447,2.1666526794433594,3010.1934430936344
448,2.166686773300171,4057.113265306769
449,2.166699171066284,2775.90546584229
450,2.1667110919952393,2706.8177220554244
451,2.1667227745056152,3093.2465546237836
452,2.166734457015991,4161.576365585577
453,2.166745901107788,3139.0646455145325
454,2.166757583618164,2718.88170137244
455,2.166769027709961,3106.2284466237834
456,2.166781187057495,4033.229684197515
457,2.16679310798645,3354.9705495199014
458,2.2156243324279785,2530.9005731264697
459,2.2156364917755127,2897.4512570554252
460,2.215653657913208,3654.179906055426
461,2.215667963027954,3481.5946568040818
462,2.21567964553833,2356.1635962303517
463,2.215690851211548,2752.7848236566206
464,2.2157020568847656,3360.418414121097
465,2.2157135009765625,3696.230982907964
466,2.2157256603240967,2341.3518423013957
467,2.215740203857422,2666.137551585576
468,2.2157516479492188,3128.007983153937
469,2.2157628536224365,3891.2633412249816
470,2.2655932903289795,2658.0015172960266
471,2.265613317489624,3058.4374416184146
472,2.265625238418579,4092.9475780828907
473,2.2656643390655518,2760.31885054737
474,2.265676498413086,2726.2726776566196
475,2.265688896179199,3126.9529810500535
476,2.2657012939453125,4238.216018443487
477,2.2657132148742676,3170.5955016948283
478,2.265725612640381,2791.5516841593053
479,2.265739679336548,3185.192679623786
480,2.265751838684082,4158.280229088261
481,2.312938690185547,3444.8007100882605
482,2.312965154647827,2674.249743301396
483,2.3129866123199463,3079.2692653724407
484,2.313000440597534,3909.3891132303506
485,2.3130128383636475,3719.774817410649
486,2.3130269050598145,2630.082701481693
487,2.3130459785461426,3065.548276159305
488,2.3130574226379395,3691.5162556237847
489,2.31307315826416,3965.4651636948292
490,2.313084840774536,2592.1622270882617
491,2.313096284866333,2926.913832481696
492,2.3606128692626953,3363.750313765875
493,2.360631227493286,4033.6469166566203
494,2.360642910003662,2548.5495081921435
495,2.360654354095459,2740.21420383692
496,2.3606655597686768,3112.9399291975133
497,2.3606772422790527,4094.848966055426
498,2.3606886863708496,2724.699115519903
499,2.3607025146484375,2705.870007842288
500,2.3607144355773926,3083.4594715581115
501,2.3607261180877686,4185.835456164677
502,2.3607382774353027,3071.335887235724
503,2.360750436782837,2726.457452022587
504,2.3891382217407227,3125.2006043449765
505,2.389160394668579,4128.191803880498
506,2.389179229736328,3376.4937875252726
507,2.389190673828125,2639.7148123121406
508,2.3892054557800293,3027.741050170047
509,2.389216899871826,3813.419675492438
510,2.389228343963623,3500.4297253503464
511,2.389251708984375,2776.7399308148233
512,2.389263153076172,3392.712215626958
513,2.389277219772339,3612.504343626959
514,2.43940806388855,2270.1540986269574
515,2.439427614212036,2626.1607165634814
516,2.439439296722412,3111.8253224213913
517,2.4394919872283936,2341.780995781988
518,2.4395036697387695,2580.545281924078
519,2.4395151138305664,2971.36697660169
520,2.4395267963409424,3919.760322137212
521,2.4395387172698975,2507.2554106016905
522,2.4395501613616943,2504.5612802793003
523,2.4395618438720703,2880.034779705573
524,2.4929184913635254,3991.0176748476624
525,2.4929444789886475,2872.435187170049
526,2.4929587841033936,2584.6997258858682
527,2.4929707050323486,2997.366523066168
528,2.492983102798462,4024.3307110661663
529,2.492994785308838,3233.2697866016897
530,2.493006467819214,2546.7136855306453
531,2.493018388748169,2965.8297050661677
532,2.493030548095703,3829.918241175419
533,2.493042230606079,3531.096314962284
534,2.493053913116455,2506.2480914978078
535,2.528099298477173,2946.7621794978077
536,2.5281176567077637,3607.551192355717
537,2.5281291007995605,3783.7723244649715
538,2.5281407833099365,2460.7995501097466
539,2.5281524658203125,2813.6173244649726
540,2.5281639099121094,3263.6979572136297
541,2.528175115585327,3810.4454032846734
542,2.528186798095703,2305.291031962286
543,2.528200387954712,2503.5360806398967
544,2.5282115936279297,2854.9412248148255
545,2.5282232761383057,3731.5348144924355
546,2.5282344818115234,2302.1796696269594
547,2.5755503177642822,2314.464186995123
548,2.575589179992676,2661.6910449240786
549,2.575627088546753,2530.1018709294476
550,2.5756444931030273,2260.10475107154
551,2.5756614208221436,2654.747104246464
552,2.575680732727051,3736.5892876016915
553,2.575700283050537,2967.5165170661676
554,2.575718402862549,2384.35063331751
555,2.5757362842559814,2850.196694568851
556,2.575753688812256,3775.7018557819865
557,2.575770378112793,3452.054594995123
558,2.6217076778411865,2480.975723066167
559,2.621734380722046,2924.219703279301
560,2.6217823028564453,3589.1631593121383
561,2.6217944622039795,3695.128297273932
562,2.6218059062957764,2398.441171344977
563,2.6218175888061523,2757.7439306291562
564,2.621830463409424,3218.1838506619933
565,2.6218419075012207,3694.1090575199014
566,2.6218535900115967,2210.5792515199028
567,2.6218676567077637,2417.5921431264687
568,2.621879816055298,2748.755550197515
569,2.68064284324646,3537.974690552739
570,2.6806626319885254,2090.702389552738
571,2.6806745529174805,2116.4754383778127
572,2.6806864738464355,2439.008091951542
573,2.6806983947753906,3384.540413880499
574,2.6807215213775635,1890.2281281264695
575,2.6807332038879395,2223.9545343396057
576,2.680746078491211,3154.329394946173
577,2.6807572841644287,2260.08090855274
578,2.6807684898376465,1713.625525765874
579,2.7116026878356934,2912.644481192143
580,2.7116196155548096,2423.04596808289
581,2.711636781692505,1566.688154973639
582,2.7116482257843018,1998.3271119025922
583,2.7116596698760986,2635.1788994052768
584,2.7116711139678955,2496.258353907964
585,2.7116825580596924,1336.310243230353
586,2.7116942405700684,1729.1942593013955
587,2.7117114067077637,2138.4755126237833
588,2.7117228507995605,2309.8507874816933
589,2.7117342948913574,1019.1300859461735
590,2.7618162631988525,1285.032366694828
591,2.7618346214294434,1591.513490372443
592,2.7618460655212402,2068.869208159307
593,2.76185941696167,826.9885533106499
594,2.761871576309204,953.4457680882624
595,2.7618839740753174,1201.5799043396037
596,2.7618954181671143,1765.2252670936323
597,2.7619071006774902,610.331629996319
598,2.761918783187866,502.0836346252727
599,2.7619307041168213,747.7084152804964
600,2.7619423866271973,1313.0703919133339
601,2.7979512214660645,383.643245039606
602,2.7979793548583984,52.050685204081674
603,2.798029661178589,312.40377358438127
604,2.7980411052703857,820.7956306909473
605,2.7980527877807617,223.29482960408131
606,2.7980644702911377,-288.35740158117187
607,2.7980763912200928,6.006097152738221
608,2.7980880737304688,467.590426733037
609,2.798100471496582,198.96421362647015
610,2.798111915588379,-460.4360110477246
611,2.7981231212615967,-168.289805145625
612,2.8481409549713135,205.5922533269586
613,2.8481593132019043,205.5147641199037
614,2.848170757293701,-560.6016165927686
615,2.8481903076171875,-324.7043139652051
616,2.8482024669647217,-2.356434560395428
617,2.8482136726379395,177.87012988438073
618,2.8482255935668945,-612.3801715091504
619,2.8482367992401123,-471.5403563693799
620,2.848248243331909,-219.99087402379882
621,2.848259449005127,60.2463238948294
622,2.848270893096924,-676.2942321018018
623,2.8482820987701416,-666.7753703311719
624,2.8993871212005615,-427.0216471866406
625,2.8994147777557373,-75.5867011248738
626,2.899434804916382,-664.3435008243359
627,2.899446487426758,-771.7749125675
628,2.8994579315185547,-531.9615847781934
629,2.8994696140289307,-189.3600470687561
630,2.899484872817993,-625.0401980594434
631,2.899496078491211,-852.7657038883008
632,2.8995091915130615,-625.3322608188428
633,2.8995203971862793,-290.5091292575635
634,2.8995320796966553,-544.9077136234082
635,2.8995442390441895,-884.0939051822461
636,2.949180841445923,-707.1217543796338
637,2.9492061138153076,-441.189671249751
638,2.9492239952087402,-575.1570708469189
639,2.949235677719116,-1005.6635386661328
640,2.949246883392334,-863.4349353472608
641,2.949258804321289,-615.0266177371777
642,2.949270486831665,-562.9679209903516
643,2.949281692504883,-978.984499664668
644,2.9492931365966797,-863.0773074344434
645,2.9493045806884766,-623.001719208125
646,2.9493160247802734,-464.66794082677734
647,2.995634078979492,-870.7841880039014
648,2.995647430419922,-824.8170859531201
649,2.9957025051116943,-441.98241302526367
650,2.9957149028778076,-799.4851118920378
651,2.9957287311553955,-805.952215881709
652,2.9957408905029297,-605.7700164035596
653,2.9957520961761475,-374.20001098668945
654,2.9957640171051025,-624.2772586063184
655,2.995777130126953,-687.5893122867383
656,2.9957892894744873,-513.3410937503613
657,2.995800495147705,-302.39429542577636
658,3.0,3718.8390250333287
659,3.041637420654297,-471.4986331180371
660,3.041677951812744,-469.2574984744824
661,3.041691303253174,-286.02089950597656
662,3.041703701019287,-382.69963333166015
663,3.041715145111084,-575.7531172946728
664,3.041726589202881,-493.6656005100049
665,3.0417380332946777,-336.3033778384961
666,3.0417492389678955,-343.77183982885253
667,3.0417604446411133,-542.2374255374707
668,3.0417745113372803,-465.63353607213867
669,3.0880801677703857,-293.22114059484375
670,3.088092088699341,-196.2443835452832
671,3.088106870651245,-355.14440605199707
672,3.088118553161621,-271.91844055211914
673,3.08813214302063,-95.85824081622195
674,3.0881435871124268,49.326752953031246
675,3.0881547927856445,-97.80731269848911
676,3.0881662368774414,-47.21488979304195
677,3.0881783962249756,102.00533793452632
678,3.0881896018981934,262.14513710557003
679,3.088200807571411,147.09029126348105
680,3.117892026901245,158.90393184766071
681,3.1179473400115967,273.9110940252722
682,3.117971897125244,348.36325575154115
683,3.1179866790771484,332.8958504515431
684,3.118001699447632,421.6948502028863
685,3.1180131435394287,549.266671434525
686,3.1180248260498047,496.6715329306462
687,3.1180365085601807,425.6168358175091
688,3.1180477142333984,475.7324211398991
689,3.1180613040924072,583.7718003557166
690,3.168179512023926,588.1169788754196
691,3.1681923866271973,515.2026169306446
692,3.1682043075561523,559.3219750595999
693,3.1682159900665283,650.5707256754213
694,3.168262481689453,684.7301475819877
695,3.1682746410369873,592.5217621240772
696,3.1682863235473633,630.2634232530327
697,3.1682980060577393,712.458228337211
698,3.1683096885681152,776.6405103269608
699,3.168321132659912,698.302125224076
700,3.1683335304260254,732.4913494978064
701,3.1683483123779297,794.6470749269574
702,3.2155680656433105,870.3926556189981
703,3.2156004905700684,807.6230042151183
704,3.2156217098236084,836.2987987954148
705,3.215641498565674,896.8392356269578
706,3.215657949447632,981.1976899073525
707,3.215672731399536,931.1178686269595
708,3.2156848907470703,943.1699264482486
709,3.2156970500946045,973.5027309127254
710,3.215711832046509,1044.8018069837708
711,3.215728282928467,1026.5031804810824
712,3.215742349624634,1045.0283045139222
713,3.2157540321350098,1096.2942596942194
714,3.2655115127563477,1172.5762841586948
715,3.2655444145202637,1178.5546297652654
716,3.2655580043792725,1163.7547959783988
717,3.2655704021453857,1187.7695073336217
718,3.26558518409729,1223.8780010822811
719,3.265596389770508,1241.1335462243696
720,3.265608787536621,1218.221520830939
721,3.265620470046997,1262.6567832954133
722,3.265634059906006,1298.085783626957
723,3.2656455039978027,1347.73645322437
724,3.2656571865081787,1327.7033320440714
725,3.323115110397339,1381.6932195795962
726,3.3231282234191895,1406.1013210769088
727,3.3231396675109863,1459.817027503177
728,3.3231513500213623,1439.0686502900426
729,3.3231632709503174,1491.7949188637758
